seqno;heartbeats;pulse;timestamp
29383;6510;32;2013-08-20 23:11:16.697
29478;6521;32;2013-08-20 23:11:40.095
29479;6522;35;2013-08-20 23:11:40.347
29496;6523;35;2013-08-20 23:11:44.527
29497;6524;36;2013-08-20 23:11:44.777
29505;6526;36;2013-08-20 23:11:46.746
29506;6527;40;2013-08-20 23:11:46.997
29508;6527;40;2013-08-20 23:11:47.487
29509;6528;44;2013-08-20 23:11:47.726
29512;6528;44;2013-08-20 23:11:48.467
29513;6529;47;2013-08-20 23:11:48.717
29516;6529;47;2013-08-20 23:11:49.457
29517;6530;49;2013-08-20 23:11:49.697
29519;6530;49;2013-08-20 23:11:50.197
29520;6531;51;2013-08-20 23:11:50.437
29523;6531;51;2013-08-20 23:11:51.177
29524;6532;53;2013-08-20 23:11:51.427
29527;6532;53;2013-08-20 23:11:52.167
29528;6533;55;2013-08-20 23:11:52.406
29530;6533;55;2013-08-20 23:11:52.906
29531;6534;56;2013-08-20 23:11:53.147
29534;6534;56;2013-08-20 23:11:53.887
29535;6535;57;2013-08-20 23:11:54.137
29583;6543;57;2013-08-20 23:12:05.957
29584;6544;56;2013-08-20 23:12:06.207
29592;6545;56;2013-08-20 23:12:08.177
29593;6546;55;2013-08-20 23:12:08.416
29602;6547;55;2013-08-20 23:12:10.637
29603;6548;54;2013-08-20 23:12:10.887
29650;6557;54;2013-08-20 23:12:22.457
29651;6558;55;2013-08-20 23:12:22.707
29671;6560;55;2013-08-20 23:12:27.627
29672;6561;54;2013-08-20 23:12:27.879
29797;6579;54;2013-08-20 23:12:58.667
29798;6580;53;2013-08-20 23:12:58.907
29823;6584;53;2013-08-20 23:13:05.062
29824;6585;54;2013-08-20 23:13:05.317
30141;6636;54;2013-08-20 23:14:23.387
30142;6637;53;2013-08-20 23:14:23.637
30242;6654;53;2013-08-20 23:14:48.267
30243;6655;54;2013-08-20 23:14:48.506
30246;6655;54;2013-08-20 23:14:49.247
30247;6656;55;2013-08-20 23:14:49.497
30251;6656;55;2013-08-20 23:14:50.477
30252;6657;54;2013-08-20 23:14:50.727
30264;6659;54;2013-08-20 23:14:53.676
30265;6660;55;2013-08-20 23:14:53.927
30273;6661;55;2013-08-20 23:14:55.897
30274;6662;54;2013-08-20 23:14:56.147
30368;6678;54;2013-08-20 23:15:19.297
30369;6679;55;2013-08-20 23:15:19.536
30391;6683;55;2013-08-20 23:15:24.957
30392;6684;54;2013-08-20 23:15:25.206
30418;6688;54;2013-08-20 23:15:31.607
30419;6689;53;2013-08-20 23:15:31.857
30423;6689;53;2013-08-20 23:15:32.846
30424;6690;54;2013-08-20 23:15:33.087
30454;6695;54;2013-08-20 23:15:40.477
30455;6696;53;2013-08-20 23:15:40.726
30490;6702;53;2013-08-20 23:15:49.347
30491;6703;54;2013-08-20 23:15:49.587
30578;6718;54;2013-08-20 23:16:11.018
30579;6719;56;2013-08-20 23:16:11.267
30581;6719;56;2013-08-20 23:16:11.757
30582;6720;57;2013-08-20 23:16:11.997
30585;6720;57;2013-08-20 23:16:12.736
30586;6721;58;2013-08-20 23:16:12.987
30589;6721;58;2013-08-20 23:16:13.726
30590;6722;59;2013-08-20 23:16:13.977
30598;6723;59;2013-08-20 23:16:15.947
30599;6724;58;2013-08-20 23:16:16.187
30602;6724;58;2013-08-20 23:16:16.927
30603;6725;57;2013-08-20 23:16:17.177
30612;6726;57;2013-08-20 23:16:19.387
30613;6727;56;2013-08-20 23:16:19.637
30616;6727;56;2013-08-20 23:16:20.377
30617;6728;55;2013-08-20 23:16:20.627
30639;6732;55;2013-08-20 23:16:26.037
30640;6733;54;2013-08-20 23:16:26.287
30667;6738;54;2013-08-20 23:16:32.937
30668;6739;53;2013-08-20 23:16:33.187
30676;6740;53;2013-08-20 23:16:35.157
30677;6741;54;2013-08-20 23:16:35.397
30706;6746;54;2013-08-20 23:16:42.537
30707;6747;55;2013-08-20 23:16:42.787
30736;6752;55;2013-08-20 23:16:49.926
30737;6753;54;2013-08-20 23:16:50.177
30749;6755;54;2013-08-20 23:16:53.137
30750;6756;55;2013-08-20 23:16:53.377
30771;6760;55;2013-08-20 23:16:58.547
30772;6761;56;2013-08-20 23:16:58.797
30803;6767;56;2013-08-20 23:17:06.436
30804;6768;58;2013-08-20 23:17:06.677
30807;6768;58;2013-08-20 23:17:07.417
30808;6769;59;2013-08-20 23:17:07.667
30810;6769;59;2013-08-20 23:17:08.157
30811;6770;61;2013-08-20 23:17:08.407
30823;6772;61;2013-08-20 23:17:11.357
30824;6773;60;2013-08-20 23:17:11.606
30828;6773;60;2013-08-20 23:17:12.587
30829;6774;59;2013-08-20 23:17:12.837
30832;6774;59;2013-08-20 23:17:13.577
30833;6775;58;2013-08-20 23:17:13.817
30841;6776;58;2013-08-20 23:17:15.788
30842;6777;57;2013-08-20 23:17:16.037
30846;6777;57;2013-08-20 23:17:17.027
30847;6778;56;2013-08-20 23:17:17.267
30868;6782;56;2013-08-20 23:17:22.437
30869;6783;55;2013-08-20 23:17:22.687
30872;6783;55;2013-08-20 23:17:23.427
30873;6784;56;2013-08-20 23:17:23.677
30881;6785;56;2013-08-20 23:17:25.647
30882;6786;55;2013-08-20 23:17:25.887
30891;6787;55;2013-08-20 23:17:28.106
30892;6788;54;2013-08-20 23:17:28.357
30899;6789;54;2013-08-20 23:17:30.077
30900;6790;55;2013-08-20 23:17:30.327
30917;6793;55;2013-08-20 23:17:34.507
30918;6794;54;2013-08-20 23:17:34.757
30922;6794;54;2013-08-20 23:17:35.737
30923;6795;55;2013-08-20 23:17:35.987
30930;6796;55;2013-08-20 23:17:37.708
30931;6797;56;2013-08-20 23:17:37.956
30943;6799;56;2013-08-20 23:17:40.917
30944;6800;55;2013-08-20 23:17:41.157
30956;6802;55;2013-08-20 23:17:44.116
30957;6803;56;2013-08-20 23:17:44.357
30960;6803;56;2013-08-20 23:17:45.097
30961;6804;55;2013-08-20 23:17:45.347
30978;6807;55;2013-08-20 23:17:49.537
30979;6808;56;2013-08-20 23:17:49.777
30995;6811;56;2013-08-20 23:17:53.717
30996;6812;55;2013-08-20 23:17:53.966
31000;6812;55;2013-08-20 23:17:54.946
31001;6813;56;2013-08-20 23:17:55.192
31008;6814;56;2013-08-20 23:17:56.917
31009;6815;57;2013-08-20 23:17:57.167
31012;6815;57;2013-08-20 23:17:57.908
31013;6816;56;2013-08-20 23:17:58.157
31029;6819;56;2013-08-20 23:18:02.097
31030;6820;58;2013-08-20 23:18:02.337
31037;6821;58;2013-08-20 23:18:04.067
31038;6822;57;2013-08-20 23:18:04.312
31046;6823;57;2013-08-20 23:18:06.278
31047;6824;56;2013-08-20 23:18:06.527
31050;6824;56;2013-08-20 23:18:07.267
31051;6825;57;2013-08-20 23:18:07.517
31054;6825;57;2013-08-20 23:18:08.247
31055;6826;58;2013-08-20 23:18:08.497
31063;6827;58;2013-08-20 23:18:10.466
31064;6828;57;2013-08-20 23:18:10.717
31085;6830;57;2013-08-20 23:18:15.887
31086;6831;56;2013-08-20 23:18:16.137
31137;6841;56;2013-08-20 23:18:28.697
31138;6842;55;2013-08-20 23:18:28.937
31145;6843;55;2013-08-20 23:18:30.666
31146;6844;56;2013-08-20 23:18:30.907
31150;6844;56;2013-08-20 23:18:31.897
31151;6845;55;2013-08-20 23:18:32.137
31155;6845;55;2013-08-20 23:18:33.127
31156;6846;54;2013-08-20 23:18:33.377
31168;6848;54;2013-08-20 23:18:36.326
31169;6849;55;2013-08-20 23:18:36.577
31172;6849;55;2013-08-20 23:18:37.317
31173;6850;56;2013-08-20 23:18:37.557
31176;6850;56;2013-08-20 23:18:38.297
31177;6851;55;2013-08-20 23:18:38.547
31203;6856;55;2013-08-20 23:18:44.947
31204;6857;54;2013-08-20 23:18:45.197
31212;6858;54;2013-08-20 23:18:47.166
31213;6859;55;2013-08-20 23:18:47.407
31225;6861;55;2013-08-20 23:18:50.367
31226;6862;54;2013-08-20 23:18:50.617
31239;6864;54;2013-08-20 23:18:53.817
31240;6865;55;2013-08-20 23:18:54.057
31252;6867;55;2013-08-20 23:18:57.017
31253;6868;54;2013-08-20 23:18:57.268
31256;6868;54;2013-08-20 23:18:58.006
31257;6869;55;2013-08-20 23:18:58.247
31260;6869;55;2013-08-20 23:18:58.987
31261;6870;56;2013-08-20 23:18:59.237
31269;6871;56;2013-08-20 23:19:01.207
31270;6872;55;2013-08-20 23:19:01.447
31282;6874;55;2013-08-20 23:19:04.407
31283;6875;56;2013-08-20 23:19:04.657
31286;6875;56;2013-08-20 23:19:05.387
31287;6876;57;2013-08-20 23:19:05.637
31290;6876;57;2013-08-20 23:19:06.377
31291;6877;58;2013-08-20 23:19:06.627
31299;6878;58;2013-08-20 23:19:08.597
31300;6879;57;2013-08-20 23:19:08.836
31304;6879;57;2013-08-20 23:19:09.827
31305;6880;56;2013-08-20 23:19:10.067
31312;6881;56;2013-08-20 23:19:11.797
31313;6882;57;2013-08-20 23:19:12.037
31317;6882;57;2013-08-20 23:19:13.027
31318;6883;56;2013-08-20 23:19:13.277
31343;6887;56;2013-08-20 23:19:19.427
31344;6888;55;2013-08-20 23:19:19.676
31356;6890;55;2013-08-20 23:19:22.627
31357;6891;56;2013-08-20 23:19:22.877
31369;6893;56;2013-08-20 23:19:25.837
31370;6894;55;2013-08-20 23:19:26.077
31377;6895;55;2013-08-20 23:19:27.807
31378;6896;56;2013-08-20 23:19:28.047
31386;6897;56;2013-08-20 23:19:30.016
31387;6898;55;2013-08-20 23:19:30.267
31435;6907;55;2013-08-20 23:19:42.087
31436;6908;54;2013-08-20 23:19:42.337
31444;6909;54;2013-08-20 23:19:44.307
31445;6910;53;2013-08-20 23:19:44.547
31449;6910;53;2013-08-20 23:19:45.536
31450;6911;54;2013-08-20 23:19:45.787
31475;6916;54;2013-08-20 23:19:51.937
31476;6917;55;2013-08-20 23:19:52.187
31484;6918;55;2013-08-20 23:19:54.157
31485;6919;54;2013-08-20 23:19:54.407
31520;6926;54;2013-08-20 23:20:03.026
31521;6927;55;2013-08-20 23:20:03.267
31524;6927;55;2013-08-20 23:20:04.009
31525;6928;56;2013-08-20 23:20:04.258
31528;6928;56;2013-08-20 23:20:04.997
31529;6929;55;2013-08-20 23:20:05.237
31546;6932;55;2013-08-20 23:20:09.428
31547;6933;56;2013-08-20 23:20:09.677
31550;6933;56;2013-08-20 23:20:10.407
31551;6934;55;2013-08-20 23:20:10.657
31572;6938;55;2013-08-20 23:20:15.827
31573;6939;56;2013-08-20 23:20:16.077
31575;6939;56;2013-08-20 23:20:16.567
31576;6940;57;2013-08-20 23:20:16.817
31601;6945;57;2013-08-20 23:20:22.977
31602;6946;56;2013-08-20 23:20:23.216
31606;6946;56;2013-08-20 23:20:24.207
31607;6947;55;2013-08-20 23:20:24.447
31641;6954;55;2013-08-20 23:20:32.828
31642;6955;56;2013-08-20 23:20:33.066
31672;6961;56;2013-08-20 23:20:40.457
31673;6962;55;2013-08-20 23:20:40.707
31689;6965;55;2013-08-20 23:20:44.647
31690;6966;56;2013-08-20 23:20:44.896
31694;6966;56;2013-08-20 23:20:45.877
31695;6967;55;2013-08-20 23:20:46.127
31743;6976;55;2013-08-20 23:20:57.947
31744;6977;54;2013-08-20 23:20:58.197
31756;6979;54;2013-08-20 23:21:01.147
31757;6980;55;2013-08-20 23:21:01.397
31760;6980;55;2013-08-20 23:21:02.137
31761;6981;54;2013-08-20 23:21:02.377
31782;6985;54;2013-08-20 23:21:07.547
31783;6986;56;2013-08-20 23:21:07.797
31791;6987;56;2013-08-20 23:21:09.767
31792;6988;55;2013-08-20 23:21:10.017
31804;6990;55;2013-08-20 23:21:12.967
31805;6991;56;2013-08-20 23:21:13.217
31808;6991;56;2013-08-20 23:21:13.957
31809;6992;55;2013-08-20 23:21:14.193
31826;6995;55;2013-08-20 23:21:18.387
31827;6996;56;2013-08-20 23:21:18.637
31835;6997;56;2013-08-20 23:21:20.607
31836;6998;55;2013-08-20 23:21:20.848
31847;7000;55;2013-08-20 23:21:23.557
31848;7001;56;2013-08-20 23:21:23.807
31851;7001;56;2013-08-20 23:21:24.547
31852;7002;57;2013-08-20 23:21:24.787
31855;7002;57;2013-08-20 23:21:25.527
31856;7003;58;2013-08-20 23:21:25.777
31863;7004;58;2013-08-20 23:21:27.497
31864;7005;59;2013-08-20 23:21:27.746
31881;7008;59;2013-08-20 23:21:31.936
31882;7009;58;2013-08-20 23:21:32.177
31886;7009;58;2013-08-20 23:21:33.167
31887;7010;57;2013-08-20 23:21:33.407
31891;7010;57;2013-08-20 23:21:34.397
31892;7011;56;2013-08-20 23:21:34.647
31900;7012;56;2013-08-20 23:21:36.616
31901;7013;55;2013-08-20 23:21:36.858
31909;7014;55;2013-08-20 23:21:38.827
31910;7015;54;2013-08-20 23:21:39.077
31914;7015;54;2013-08-20 23:21:40.057
31915;7016;55;2013-08-20 23:21:40.307
31923;7017;55;2013-08-20 23:21:42.276
31924;7018;54;2013-08-20 23:21:42.528
31944;7022;54;2013-08-20 23:21:47.447
31945;7023;55;2013-08-20 23:21:47.697
31962;7026;55;2013-08-20 23:21:51.887
31963;7027;54;2013-08-20 23:21:52.127
31967;7027;54;2013-08-20 23:21:53.116
31968;7028;55;2013-08-20 23:21:53.357
31971;7028;55;2013-08-20 23:21:54.097
31972;7029;56;2013-08-20 23:21:54.347
31974;7029;56;2013-08-20 23:21:54.837
31976;7030;55;2013-08-20 23:21:55.327
31985;7031;55;2013-08-20 23:21:57.547
31986;7032;54;2013-08-20 23:21:57.797
31989;7032;54;2013-08-20 23:21:58.537
31990;7033;55;2013-08-20 23:21:58.776
31997;7034;55;2013-08-20 23:22:00.507
31998;7035;56;2013-08-20 23:22:00.747
32006;7036;56;2013-08-20 23:22:02.717
32007;7037;55;2013-08-20 23:22:02.967
32019;7039;55;2013-08-20 23:22:05.927
32020;7040;56;2013-08-20 23:22:06.167
32028;7041;56;2013-08-20 23:22:08.137
32029;7042;55;2013-08-20 23:22:08.388
32048;7046;55;2013-08-20 23:22:13.067
32049;7047;56;2013-08-20 23:22:13.307
32052;7047;56;2013-08-20 23:22:14.047
32053;7048;57;2013-08-20 23:22:14.296
32056;7048;57;2013-08-20 23:22:15.037
32057;7049;58;2013-08-20 23:22:15.276
32059;7049;58;2013-08-20 23:22:15.777
32060;7050;59;2013-08-20 23:22:16.017
32069;7051;59;2013-08-20 23:22:18.237
32070;7052;58;2013-08-20 23:22:18.487
32074;7052;58;2013-08-20 23:22:19.466
32075;7053;57;2013-08-20 23:22:19.717
32078;7053;57;2013-08-20 23:22:20.456
32079;7054;56;2013-08-20 23:22:20.697
32088;7055;56;2013-08-20 23:22:22.917
32089;7056;55;2013-08-20 23:22:23.167
32097;7057;55;2013-08-20 23:22:25.136
32098;7058;54;2013-08-20 23:22:25.377
32106;7059;54;2013-08-20 23:22:27.347
32107;7060;55;2013-08-20 23:22:27.597
32111;7060;55;2013-08-20 23:22:28.577
32112;7061;54;2013-08-20 23:22:28.827
32120;7062;54;2013-08-20 23:22:30.796
32121;7063;53;2013-08-20 23:22:31.047
32133;7065;53;2013-08-20 23:22:33.997
32134;7066;54;2013-08-20 23:22:34.247
32137;7066;54;2013-08-20 23:22:34.987
32138;7067;55;2013-08-20 23:22:35.227
32142;7067;55;2013-08-20 23:22:36.217
32143;7068;54;2013-08-20 23:22:36.466
32170;7073;54;2013-08-20 23:22:43.117
32171;7074;53;2013-08-20 23:22:43.357
32178;7075;53;2013-08-20 23:22:45.087
32179;7076;54;2013-08-20 23:22:45.327
32205;7081;54;2013-08-20 23:22:51.737
32206;7082;55;2013-08-20 23:22:51.976
32226;7086;55;2013-08-20 23:22:56.907
32227;7087;56;2013-08-20 23:22:57.146
32235;7088;56;2013-08-20 23:22:59.118
32236;7089;55;2013-08-20 23:22:59.367
32262;7094;55;2013-08-20 23:23:05.767
32263;7095;54;2013-08-20 23:23:06.017
32271;7096;54;2013-08-20 23:23:07.986
32272;7097;55;2013-08-20 23:23:08.237
32283;7099;55;2013-08-20 23:23:10.947
32284;7100;54;2013-08-20 23:23:11.187
32297;7102;54;2013-08-20 23:23:14.387
32298;7103;55;2013-08-20 23:23:14.637
32301;7103;55;2013-08-20 23:23:15.377
32302;7104;56;2013-08-20 23:23:15.627
32309;7105;56;2013-08-20 23:23:17.347
32310;7106;55;2013-08-20 23:23:17.597
32322;7108;55;2013-08-20 23:23:20.547
32323;7109;56;2013-08-20 23:23:20.797
32336;7111;56;2013-08-20 23:23:23.997
32337;7112;55;2013-08-20 23:23:24.247
32353;7115;55;2013-08-20 23:23:28.187
